Country,StateProv,Date,Count
Canada,British Columbia,2020-03-19,231
Canada,British Columbia,2020-03-20,271
Canada,British Columbia,2020-03-21,424
Canada,British Columbia,2020-03-22,424
Canada,Grand Princess,2020-03-13,2
Canada,Grand Princess,2020-03-14,2
Canada,Grand Princess,2020-03-15,2
Canada,Grand Princess,2020-03-16,2
Canada,Grand Princess,2020-03-17,8
Canada,Grand Princess,2020-03-18,9
Canada,Grand Princess,2020-03-19,9
Canada,Grand Princess,2020-03-20,10
Canada,Grand Princess,2020-03-21,10
Canada,Grand Princess,2020-03-22,13
Canada,Manitoba,2020-03-13,4
Canada,Manitoba,2020-03-14,4
Canada,Manitoba,2020-03-15,4
Canada,Manitoba,2020-03-16,7
Canada,Manitoba,2020-03-17,8
Canada,Manitoba,2020-03-18,15
Canada,Manitoba,2020-03-19,17
Canada,Manitoba,2020-03-20,17
Canada,Manitoba,2020-03-21,18
Canada,Manitoba,2020-03-22,19
Canada,New Brunswick,2020-03-11,1
Canada,New Brunswick,2020-03-12,1
Canada,New Brunswick,2020-03-13,1
Canada,New Brunswick,2020-03-14,1
Canada,New Brunswick,2020-03-15,2
Canada,New Brunswick,2020-03-16,6
Canada,New Brunswick,2020-03-17,8
Canada,New Brunswick,2020-03-18,11
Canada,New Brunswick,2020-03-19,11
Canada,New Brunswick,2020-03-20,11
Canada,New Brunswick,2020-03-21,17
Canada,New Brunswick,2020-03-22,17
Canada,Newfoundland and Labrador,2020-03-15,1
Canada,Newfoundland and Labrador,2020-03-16,1
Canada,Newfoundland and Labrador,2020-03-17,3
Canada,Newfoundland and Labrador,2020-03-18,3
Canada,Newfoundland and Labrador,2020-03-19,3
Canada,Newfoundland and Labrador,2020-03-20,4
Canada,Newfoundland and Labrador,2020-03-21,6
Canada,Newfoundland and Labrador,2020-03-22,6
Canada,Northwest Territories,2020-03-21,1
Canada,Northwest Territories,2020-03-22,1
Canada,Nova Scotia,2020-03-16,5
Canada,Nova Scotia,2020-03-17,7
Canada,Nova Scotia,2020-03-18,12
Canada,Nova Scotia,2020-03-19,14
Canada,Nova Scotia,2020-03-20,15
Canada,Nova Scotia,2020-03-21,21
Canada,Nova Scotia,2020-03-22,28
Canada,Ontario,2020-01-26,1
Canada,Ontario,2020-01-27,1
Canada,Ontario,2020-01-28,1
Canada,Ontario,2020-01-29,1
Canada,Ontario,2020-01-30,1
Canada,Ontario,2020-01-31,3
Canada,Ontario,2020-02-01,3
Canada,Ontario,2020-02-02,3
Canada,Ontario,2020-02-03,3
Canada,Ontario,2020-02-04,3
Canada,Ontario,2020-02-05,3
Canada,Ontario,2020-02-06,3
Canada,Ontario,2020-02-07,3
Canada,Ontario,2020-02-08,3
Canada,Ontario,2020-02-09,3
Canada,Ontario,2020-02-10,3
Canada,Ontario,2020-02-11,3
Canada,Ontario,2020-02-12,3
Canada,Ontario,2020-02-13,3
Canada,Ontario,2020-02-14,3
Canada,Ontario,2020-02-15,3
Canada,Ontario,2020-02-16,3
Canada,Ontario,2020-02-17,3
Canada,Ontario,2020-02-18,3
Canada,Ontario,2020-02-19,3
Canada,Ontario,2020-02-20,3
Canada,Ontario,2020-02-21,3
Canada,Ontario,2020-02-22,3
Canada,Ontario,2020-02-23,3
Canada,Ontario,2020-02-24,4
Canada,Ontario,2020-02-25,4
Canada,Ontario,2020-02-26,4
Canada,Ontario,2020-02-27,6
Canada,Ontario,2020-02-28,6
Canada,Ontario,2020-02-29,11
Canada,Ontario,2020-03-01,15
Canada,Ontario,2020-03-02,18
Canada,Ontario,2020-03-03,20
Canada,Ontario,2020-03-04,20
Canada,Ontario,2020-03-05,22
Canada,Ontario,2020-03-06,25
Canada,Ontario,2020-03-07,28
Canada,Ontario,2020-03-08,29
Canada,Ontario,2020-03-09,34
Canada,Ontario,2020-03-10,36
Canada,Ontario,2020-03-11,41
Canada,Ontario,2020-03-12,42
Canada,Ontario,2020-03-13,74
Canada,Ontario,2020-03-14,79
Canada,Ontario,2020-03-15,104
Canada,Ontario,2020-03-16,177
Canada,Ontario,2020-03-17,185
Canada,Ontario,2020-03-18,221
Canada,Ontario,2020-03-19,257
Canada,Ontario,2020-03-20,308
Canada,Ontario,2020-03-21,377
Canada,Ontario,2020-03-22,425
Canada,Prince Edward Island,2020-03-15,1
Canada,Prince Edward Island,2020-03-16,1
Canada,Prince Edward Island,2020-03-17,1
Canada,Prince Edward Island,2020-03-18,1
Canada,Prince Edward Island,2020-03-19,2
Canada,Prince Edward Island,2020-03-20,2
Canada,Prince Edward Island,2020-03-21,2
Canada,Prince Edward Island,2020-03-22,2
Canada,Quebec,2020-02-28,1
Canada,Quebec,2020-02-29,1
Canada,Quebec,2020-03-01,1
Canada,Quebec,2020-03-02,1
Canada,Quebec,2020-03-03,1
Canada,Quebec,2020-03-04,1
Canada,Quebec,2020-03-05,2
Canada,Quebec,2020-03-06,2
Canada,Quebec,2020-03-07,3
Canada,Quebec,2020-03-08,4
Canada,Quebec,2020-03-09,4
Canada,Quebec,2020-03-10,4
Canada,Quebec,2020-03-11,8
Canada,Quebec,2020-03-12,9
Canada,Quebec,2020-03-13,17
Canada,Quebec,2020-03-14,17
Canada,Quebec,2020-03-15,24
Canada,Quebec,2020-03-16,50
Canada,Quebec,2020-03-17,74
Canada,Quebec,2020-03-18,94
Canada,Quebec,2020-03-19,121
Canada,Quebec,2020-03-20,139
Canada,Quebec,2020-03-21,181
Canada,Quebec,2020-03-22,219
Canada,Saskatchewan,2020-03-13,2
Canada,Saskatchewan,2020-03-14,2
Canada,Saskatchewan,2020-03-15,2
Canada,Saskatchewan,2020-03-16,7
Canada,Saskatchewan,2020-03-17,7
Canada,Saskatchewan,2020-03-18,8
Canada,Saskatchewan,2020-03-19,16
Canada,Saskatchewan,2020-03-20,20
Canada,Saskatchewan,2020-03-21,26
Canada,Saskatchewan,2020-03-22,52
Cape Verde,Cape Verde,2020-03-21,1
Cape Verde,Cape Verde,2020-03-22,1
Central African Republic,Central African Republic,2020-03-15,1
Central African Republic,Central African Republic,2020-03-16,1
Central African Republic,Central African Republic,2020-03-17,1
Central African Republic,Central African Republic,2020-03-18,1
Central African Republic,Central African Republic,2020-03-19,1
Central African Republic,Central African Republic,2020-03-20,3
Central African Republic,Central African Republic,2020-03-21,3
Central African Republic,Central African Republic,2020-03-22,3
Chad,Chad,2020-03-19,1
Chad,Chad,2020-03-20,1
Chad,Chad,2020-03-21,1
Chad,Chad,2020-03-22,1
Chile,Chile,2020-03-03,1
Chile,Chile,2020-03-04,1
Chile,Chile,2020-03-05,4
Chile,Chile,2020-03-06,4
Chile,Chile,2020-03-07,4
Chile,Chile,2020-03-08,8
Chile,Chile,2020-03-09,8
Chile,Chile,2020-03-10,13
Chile,Chile,2020-03-11,23
Chile,Chile,2020-03-12,23
Chile,Chile,2020-03-13,43
Chile,Chile,2020-03-14,61
Chile,Chile,2020-03-15,74
Chile,Chile,2020-03-16,155
Chile,Chile,2020-03-17,201
Chile,Chile,2020-03-18,238
Chile,Chile,2020-03-19,238
Chile,Chile,2020-03-20,434
Chile,Chile,2020-03-21,537
Chile,Chile,2020-03-22,632
China,Anhui,2020-01-22,1
China,Anhui,2020-01-23,9
China,Anhui,2020-01-24,15
China,Anhui,2020-01-25,39
China,Anhui,2020-01-26,60
China,Anhui,2020-01-27,70
China,Anhui,2020-01-28,106
China,Anhui,2020-01-29,152
China,Anhui,2020-01-30,200
China,Anhui,2020-01-31,237
China,Anhui,2020-02-01,297
China,Anhui,2020-02-02,340
China,Anhui,2020-02-03,408
China,Anhui,2020-02-04,480
China,Anhui,2020-02-05,530
China,Anhui,2020-02-06,591
China,Anhui,2020-02-07,665
China,Anhui,2020-02-08,733
China,Anhui,2020-02-09,779
China,Anhui,2020-02-10,830
China,Anhui,2020-02-11,860
China,Anhui,2020-02-12,889
China,Anhui,2020-02-13,910
China,Anhui,2020-02-14,934
China,Anhui,2020-02-15,950
China,Anhui,2020-02-16,962
China,Anhui,2020-02-17,973
China,Anhui,2020-02-18,982
China,Anhui,2020-02-19,986
China,Anhui,2020-02-20,987
China,Anhui,2020-02-21,988
China,Anhui,2020-02-22,989
China,Anhui,2020-02-23,989
China,Anhui,2020-02-24,989
China,Anhui,2020-02-25,989
China,Anhui,2020-02-26,989
China,Anhui,2020-02-27,989
China,Anhui,2020-02-28,990
China,Anhui,2020-02-29,990
China,Anhui,2020-03-01,990
China,Anhui,2020-03-02,990
China,Anhui,2020-03-03,990
China,Anhui,2020-03-04,990
China,Anhui,2020-03-05,990
China,Anhui,2020-03-06,990
China,Anhui,2020-03-07,990
China,Anhui,2020-03-08,990
China,Anhui,2020-03-09,990
China,Anhui,2020-03-10,990
China,Anhui,2020-03-11,990
China,Anhui,2020-03-12,990
China,Anhui,2020-03-13,990
China,Anhui,2020-03-14,990
China,Anhui,2020-03-15,990
China,Anhui,2020-03-16,990
China,Anhui,2020-03-17,990
China,Anhui,2020-03-18,990
China,Anhui,2020-03-19,990
China,Anhui,2020-03-20,990
China,Anhui,2020-03-21,990
China,Anhui,2020-03-22,990
China,Beijing,2020-01-22,14
China,Beijing,2020-01-23,22
China,Beijing,2020-01-24,36
China,Beijing,2020-01-25,41
China,Beijing,2020-01-26,68
China,Beijing,2020-01-27,80
China,Beijing,2020-01-28,91
China,Beijing,2020-01-29,111
China,Beijing,2020-01-30,114
China,Beijing,2020-01-31,139
China,Beijing,2020-02-01,168
China,Beijing,2020-02-02,191
China,Beijing,2020-02-03,212
China,Beijing,2020-02-04,228
China,Beijing,2020-02-05,253
China,Beijing,2020-02-06,274
China,Beijing,2020-02-07,297
China,Beijing,2020-02-08,315
China,Beijing,2020-02-09,326
China,Beijing,2020-02-10,337
China,Beijing,2020-02-11,342
China,Beijing,2020-02-12,352
China,Beijing,2020-02-13,366
China,Beijing,2020-02-14,372
China,Beijing,2020-02-15,375
China,Beijing,2020-02-16,380
China,Beijing,2020-02-17,381
China,Beijing,2020-02-18,387
China,Beijing,2020-02-19,393
China,Beijing,2020-02-20,395
China,Beijing,2020-02-21,396
China,Beijing,2020-02-22,399
China,Beijing,2020-02-23,399
China,Beijing,2020-02-24,399
China,Beijing,2020-02-25,400
China,Beijing,2020-02-26,400
China,Beijing,2020-02-27,410
China,Beijing,2020-02-28,410
China,Beijing,2020-02-29,411
China,Beijing,2020-03-01,413
China,Beijing,2020-03-02,414
China,Beijing,2020-03-03,414
China,Beijing,2020-03-04,418
China,Beijing,2020-03-05,418
China,Beijing,2020-03-06,422
China,Beijing,2020-03-07,426
China,Beijing,2020-03-08,428
China,Beijing,2020-03-09,428
China,Beijing,2020-03-10,429
China,Beijing,2020-03-11,435
China,Beijing,2020-03-12,435
China,Beijing,2020-03-13,436
China,Beijing,2020-03-14,437
China,Beijing,2020-03-15,442
China,Beijing,2020-03-16,452
China,Beijing,2020-03-17,456
China,Beijing,2020-03-18,469
China,Beijing,2020-03-19,480
China,Beijing,2020-03-20,491
China,Beijing,2020-03-21,504
China,Beijing,2020-03-22,514
China,Chongqing,2020-01-22,6
China,Chongqing,2020-01-23,9
China,Chongqing,2020-01-24,27
China,Chongqing,2020-01-25,57
China,Chongqing,2020-01-26,75
China,Chongqing,2020-01-27,110
China,Chongqing,2020-01-28,132
China,Chongqing,2020-01-29,147
China,Chongqing,2020-01-30,182
China,Chongqing,2020-01-31,211
China,Chongqing,2020-02-01,247
China,Chongqing,2020-02-02,300
China,Chongqing,2020-02-03,337
China,Chongqing,2020-02-04,366
China,Chongqing,2020-02-05,389
China,Chongqing,2020-02-06,411
China,Chongqing,2020-02-07,426
China,Chongqing,2020-02-08,428
China,Chongqing,2020-02-09,468
China,Chongqing,2020-02-10,486
China,Chongqing,2020-02-11,505
China,Chongqing,2020-02-12,518
China,Chongqing,2020-02-13,529
China,Chongqing,2020-02-14,537
China,Chongqing,2020-02-15,544
China,Chongqing,2020-02-16,551
China,Chongqing,2020-02-17,553
China,Chongqing,2020-02-18,555
China,Chongqing,2020-02-19,560
China,Chongqing,2020-02-20,567
China,Chongqing,2020-02-21,572
China,Chongqing,2020-02-22,573
China,Chongqing,2020-02-23,575
China,Chongqing,2020-02-24,576
China,Chongqing,2020-02-25,576
China,Chongqing,2020-02-26,576
China,Chongqing,2020-02-27,576
China,Chongqing,2020-02-28,576
China,Chongqing,2020-02-29,576
China,Chongqing,2020-03-01,576
China,Chongqing,2020-03-02,576
China,Chongqing,2020-03-03,576
China,Chongqing,2020-03-04,576
China,Chongqing,2020-03-05,576
China,Chongqing,2020-03-06,576
China,Chongqing,2020-03-07,576
China,Chongqing,2020-03-08,576
China,Chongqing,2020-03-09,576
China,Chongqing,2020-03-10,576
China,Chongqing,2020-03-11,576
China,Chongqing,2020-03-12,576
China,Chongqing,2020-03-13,576
China,Chongqing,2020-03-14,576
China,Chongqing,2020-03-15,576
China,Chongqing,2020-03-16,576
China,Chongqing,2020-03-17,576
China,Chongqing,2020-03-18,576
China,Chongqing,2020-03-19,576
China,Chongqing,2020-03-20,576
China,Chongqing,2020-03-21,576
China,Chongqing,2020-03-22,577
China,Fujian,2020-01-22,1
China,Fujian,2020-01-23,5
China,Fujian,2020-01-24,10
China,Fujian,2020-01-25,18
China,Fujian,2020-01-26,35
China,Fujian,2020-01-27,59
China,Fujian,2020-01-28,80
China,Fujian,2020-01-29,84
China,Fujian,2020-01-30,101
China,Fujian,2020-01-31,120
China,Fujian,2020-02-01,144
China,Fujian,2020-02-02,159
China,Fujian,2020-02-03,179
China,Fujian,2020-02-04,194
China,Fujian,2020-02-05,205
China,Fujian,2020-02-06,215
China,Fujian,2020-02-07,224
China,Fujian,2020-02-08,239
China,Fujian,2020-02-09,250
China,Fujian,2020-02-10,261
China,Fujian,2020-02-11,267
China,Fujian,2020-02-12,272
China,Fujian,2020-02-13,279
China,Fujian,2020-02-14,281
China,Fujian,2020-02-15,285
China,Fujian,2020-02-16,287
China,Fujian,2020-02-17,290
China,Fujian,2020-02-18,292
China,Fujian,2020-02-19,293
China,Fujian,2020-02-20,293
China,Fujian,2020-02-21,293
China,Fujian,2020-02-22,293
China,Fujian,2020-02-23,293
China,Fujian,2020-02-24,293
China,Fujian,2020-02-25,294
China,Fujian,2020-02-26,294
China,Fujian,2020-02-27,296
China,Fujian,2020-02-28,296
China,Fujian,2020-02-29,296
China,Fujian,2020-03-01,296
China,Fujian,2020-03-02,296
China,Fujian,2020-03-03,296
China,Fujian,2020-03-04,296
China,Fujian,2020-03-05,296
China,Fujian,2020-03-06,296
China,Fujian,2020-03-07,296
China,Fujian,2020-03-08,296
China,Fujian,2020-03-09,296
China,Fujian,2020-03-10,296
China,Fujian,2020-03-11,296
China,Fujian,2020-03-12,296
China,Fujian,2020-03-13,296
China,Fujian,2020-03-14,296
China,Fujian,2020-03-15,296
China,Fujian,2020-03-16,296
China,Fujian,2020-03-17,296
China,Fujian,2020-03-18,296
China,Fujian,2020-03-19,296
China,Fujian,2020-03-20,299
China,Fujian,2020-03-21,303
China,Fujian,2020-03-22,307
China,Gansu,2020-01-23,2
China,Gansu,2020-01-24,2
China,Gansu,2020-01-25,4
China,Gansu,2020-01-26,7
China,Gansu,2020-01-27,14
China,Gansu,2020-01-28,19
